IO, 05, 2014110600, 03, GFDN,   0, 138N,  874E,  41, 1001
IO, 05, 2014110600, 03, NG06, 000, 139N,  863E,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG06, 006, 131N,  872E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG06, 012, 121N,  879E,  20, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 000, 132N,  886E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 006, 136N,  882E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 012, 133N,  879E,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 018, 131N,  872E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 024, 129N,  865E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 030, 128N,  860E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 036, 127N,  858E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 042, 126N,  849E,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 048, 125N,  839E,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 054, 124N,  833E,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 060, 122N,  829E,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 066, 120N,  822E,  15, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG07, 072, 121N,  815E,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
