EP, 95, 2014073100, 03, GFDN,  90, 171N, 1302W,  40,  996
EP, 95, 2014073100, 03, GFDN,  96, 175N, 1307W,  39,  997
EP, 95, 2014073100, 03, NG15, 096, 173N, 1295W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 102, 172N, 1300W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 108, 173N, 1306W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 114, 171N, 1310W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 120, 171N, 1316W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 126, 170N, 1320W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 132, 167N, 1327W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 138, 165N, 1333W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 144, 162N, 1341W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 150, 160N, 1350W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 156, 161N, 1359W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 162, 163N, 1368W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 168, 163N, 1379W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 174, 166N, 1390W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG15, 180, 167N, 1402W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 090, 171N, 1358W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 096, 175N, 1369W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 102, 179N, 1380W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 108, 180N, 1391W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 114, 181N, 1399W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 120, 183N, 1405W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 126, 181N, 1411W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 132, 181N, 1418W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 138, 181N, 1422W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 144, 179N, 1430W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 150, 178N, 1439W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 156, 177N, 1448W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 162, 177N, 1459W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 168, 177N, 1471W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 174, 176N, 1485W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG16, 180, 171N, 1500W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 090, 172N, 1334W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 096, 176N, 1343W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 102, 180N, 1351W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 108, 180N, 1360W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 114, 183N, 1366W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 120, 184N, 1371W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 126, 186N, 1377W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 132, 184N, 1382W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 138, 183N, 1388W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 144, 183N, 1397W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 150, 180N, 1406W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 156, 178N, 1416W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 162, 175N, 1427W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 168, 173N, 1439W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 174, 174N, 1452W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG17, 180, 176N, 1466W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 090, 182N, 1356W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 096, 186N, 1366W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 102, 189N, 1376W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 108, 191N, 1383W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 114, 193N, 1389W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 120, 193N, 1395W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 126, 193N, 1399W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 132, 194N, 1404W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 138, 192N, 1410W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 144, 192N, 1418W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 150, 190N, 1427W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 156, 185N, 1436W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 162, 182N, 1446W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 168, 180N, 1455W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 174, 179N, 1469W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG19, 180, 178N, 1481W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG20, 090, 152N, 1375W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG20, 096, 157N, 1382W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG20, 102, 159N, 1391W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 95, 2014073100, 03, NG20, 108, 161N, 1399W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
