SH, 11, 2020012418, 99, CHP7,  54, 284S,  771E,  21, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  60, 286S,  772E,  20, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  66, 288S,  773E,  19, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  72, 290S,  773E,  19, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  78, 290S,  765E,  18, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  84, 289S,  758E,  17, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  90, 289S,  750E,  16, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012418, 99, CHP7,  96, 288S,  742E,  16, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 11, 2020012500, 01, CARQ,   0, 237S, 0718E,  45,  997, XX,  34, NEQ,   50,   40,   20,   25, 1005,  150,  15,   0,   0,   S,   0,   X, 110,  15,      ESAMI, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH112020, JTWC, NCEP_TCVITALS, 
SH, 11, 2020012500, 01, CARQ,   0, 237S, 0718E,  45,  997, XX,  50, NEQ,    0,    0,    0,    0, 1005,  150,  15,   0,   0,   S,   0,   X, 110,  15,      ESAMI, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH112020, JTWC, NCEP_TCVITALS, 
SH, 11, 2020012500, 01, CARQ,   0, 237S, 0718E,  45,  997, XX,  64, NEQ,    0,    0,    0,    0, 1005,  150,  15,   0,   0,   S,   0,   X, 110,  15,      ESAMI, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH112020, JTWC, NCEP_TCVITALS, 
SH, 11, 2020012500, 03, AC00, 000, 237S,  718E,  34,  997, XX,  34, NEQ, 0076, 0000, 0000, 0000
SH, 11, 2020012500, 03, AC00, 006, 243S,  725E,  31,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AC00, 012, 249S,  734E,  29,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AC00, 018, 254S,  742E,  31,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AC00, 024, 262S,  750E,  33,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AC00, 030, 269S,  755E,  36,  997, XX,  34, NEQ, 0000, 0124, 0169, 0000
SH, 11, 2020012500, 03, AC00, 036, 279S,  755E,  41,  995, XX,  34, NEQ, 0000, 0150, 0211, 0244
SH, 11, 2020012500, 03, AC00, 042, 289S,  750E,  45,  997, XX,  34, NEQ, 0000, 0180, 0132, 0280
SH, 11, 2020012500, 03, AC00, 048, 294S,  742E,  44,  998, XX,  34, NEQ, 0000, 0195, 0221, 0469
SH, 11, 2020012500, 03, AC00, 054, 297S,  732E,  41, 1000, XX,  34, NEQ, 0000, 0247, 0197, 0336
