EP, 97, 2014091600, 03, NG12, 090, 217N, 1085W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 096, 221N, 1087W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 102, 221N, 1089W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 108, 224N, 1095W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 114, 226N, 1098W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 120, 229N, 1098W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 126, 230N, 1100W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 132, 231N, 1101W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 138, 233N, 1104W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 144, 235N, 1106W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 150, 237N, 1110W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 156, 238N, 1114W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 162, 237N, 1117W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 168, 237N, 1120W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 174, 238N, 1122W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG12, 180, 239N, 1123W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 000, 100N,  970W,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 006, 107N,  980W,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 012, 113N,  990W,  32, 1005, XX,  34, NEQ, 0000, 0194, 0000, 0000
EP, 97, 2014091600, 03, NG13, 018, 121N,  999W,  30, 1006, XX,  34, NEQ, 0000, 0183, 0000, 0000
EP, 97, 2014091600, 03, NG13, 024, 130N, 1010W,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 030, 140N, 1021W,  34, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 036, 149N, 1035W,  35, 1003, XX,  34, NEQ, 0000, 0129, 0000, 0000
EP, 97, 2014091600, 03, NG13, 042, 158N, 1050W,  32, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 048, 163N, 1061W,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 054, 170N, 1071W,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 060, 177N, 1083W,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 066, 183N, 1093W,  36, 1002, XX,  34, NEQ, 0183, 0132, 0151, 0000
EP, 97, 2014091600, 03, NG13, 072, 190N, 1101W,  38,  999, XX,  34, NEQ, 0200, 0142, 0000, 0000
EP, 97, 2014091600, 03, NG13, 078, 198N, 1111W,  38, 1000, XX,  34, NEQ, 0151, 0143, 0000, 0000
EP, 97, 2014091600, 03, NG13, 084, 202N, 1123W,  35,  999, XX,  34, NEQ, 0137, 0134, 0158, 0000
EP, 97, 2014091600, 03, NG13, 090, 208N, 1134W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 096, 211N, 1142W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 102, 212N, 1149W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 108, 213N, 1156W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 114, 213N, 1161W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 120, 214N, 1165W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 126, 214N, 1169W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 132, 216N, 1174W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 138, 218N, 1179W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 144, 220N, 1182W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 150, 221N, 1186W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 156, 222N, 1191W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 162, 227N, 1196W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 168, 229N, 1200W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 174, 232N, 1203W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG13, 180, 236N, 1208W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG14, 000, 113N,  972W,  36, 1007, XX,  34, NEQ, 0000, 0122, 0000, 0000
EP, 97, 2014091600, 03, NG14, 006, 119N,  983W,  31, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG14, 012, 126N,  990W,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG14, 018, 136N, 1001W,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG14, 024, 144N, 1010W,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG14, 030, 155N, 1020W,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG15, 000, 113N,  972W,  36, 1006, XX,  34, NEQ, 0000, 0156, 0000, 0000
EP, 97, 2014091600, 03, NG15, 006, 118N,  986W,  32, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG15, 012, 124N,  997W,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG15, 018, 132N, 1008W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG15, 024, 140N, 1020W,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG15, 030, 150N, 1032W,  34, 1004, XX,  34, NEQ, 0000, 0121, 0000, 0000
EP, 97, 2014091600, 03, NG15, 036, 159N, 1045W,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG15, 042, 170N, 1056W,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG16, 000, 110N,  958W,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG16, 006, 117N,  966W,  27, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG16, 012, 123N,  972W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG16, 018, 130N,  980W,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG16, 024, 138N,  991W,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 000,  97N,  993W,  23, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 006,  97N,  998W,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 012,  97N, 1001W,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 018,  97N, 1004W,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 024,  98N, 1014W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 030, 104N, 1020W,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 036, 111N, 1028W,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 042, 119N, 1036W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 048, 131N, 1044W,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 054, 140N, 1054W,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 060, 151N, 1060W,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 066, 160N, 1070W,  15, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 072, 168N, 1078W,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 078, 172N, 1085W,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 084, 179N, 1090W,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 090, 181N, 1094W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 096, 183N, 1097W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 102, 185N, 1101W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 108, 183N, 1104W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 114, 184N, 1107W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 120, 185N, 1108W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 126, 183N, 1113W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 132, 181N, 1116W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 138, 180N, 1124W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 144, 182N, 1128W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 150, 182N, 1131W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 156, 181N, 1135W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 162, 182N, 1138W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 168, 186N, 1144W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 174, 190N, 1144W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG17, 180, 194N, 1142W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG18, 000, 119N,  970W,  40, 1006, XX,  34, NEQ, 0140, 0211, 0000, 0000
EP, 97, 2014091600, 03, NG18, 006, 122N,  980W,  31, 1006, XX,  34, NEQ, 0000, 0204, 0000, 0000
EP, 97, 2014091600, 03, NG18, 012, 129N,  989W,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG18, 018, 137N,  999W,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG18, 024, 147N, 1008W,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG18, 030, 159N, 1020W,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 000, 112N,  992W,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 006, 113N, 1006W,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 012, 118N, 1011W,  24, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 018, 126N, 1017W,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 024, 129N, 1023W,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 030, 137N, 1029W,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 036, 143N, 1041W,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 042, 149N, 1053W,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 048, 156N, 1065W,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 054, 162N, 1071W,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 060, 169N, 1075W,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 066, 174N, 1080W,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 072, 181N, 1085W,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 078, 184N, 1087W,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 084, 189N, 1091W,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 090, 195N, 1094W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 096, 200N, 1096W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 102, 205N, 1099W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 108, 209N, 1105W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 114, 213N, 1111W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 120, 217N, 1115W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 126, 218N, 1120W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 132, 221N, 1128W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 138, 223N, 1134W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 144, 224N, 1139W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 150, 225N, 1145W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 156, 226N, 1151W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 162, 224N, 1156W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 168, 222N, 1160W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 174, 220N, 1164W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG19, 180, 218N, 1168W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG20, 000, 118N,  967W,  34, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG20, 006, 126N,  976W,  31, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG20, 012, 129N,  981W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG20, 018, 136N,  992W,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG20, 024, 146N, 1000W,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NG20, 030, 157N, 1010W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 000, 108N,  973W,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 006, 114N,  980W,  35, 1008, XX,  34, NEQ, 0198, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 012, 120N,  986W,  39, 1006, XX,  34, NEQ, 0160, 0000, 0000, 0107
EP, 97, 2014091600, 03, NVGM, 018, 125N,  993W,  37, 1006, XX,  34, NEQ, 0184, 0128, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 024, 135N, 1000W,  40, 1004, XX,  34, NEQ, 0109, 0125, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 030, 146N, 1007W,  45, 1005, XX,  34, NEQ, 0168, 0130, 0116, 0114
EP, 97, 2014091600, 03, NVGM, 036, 156N, 1016W,  54, 1003, XX,  34, NEQ, 0158, 0052, 0096, 0038
EP, 97, 2014091600, 03, NVGM, 036, 156N, 1016W,  54, 1003, XX,  50, NEQ, 0069, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 042, 165N, 1026W,  53, 1005, XX,  34, NEQ, 0172, 0086, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 042, 165N, 1026W,  53, 1005, XX,  50, NEQ, 0065, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 048, 179N, 1037W,  45, 1004, XX,  34, NEQ, 0052, 0129, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 054, 196N, 1050W,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 060, 208N, 1062W,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 066, 220N, 1072W,  34, 1007, XX,  34, NEQ, 0096, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 072, 228N, 1079W,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 078, 237N, 1086W,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 084, 244N, 1095W,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 090, 251N, 1103W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 096, 257N, 1107W,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 102, 261N, 1109W,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 108, 263N, 1112W,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 114, 265N, 1114W,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 120, 270N, 1116W,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 126, 269N, 1116W,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 132, 272N, 1120W,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 138, 271N, 1118W,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091600, 03, NVGM, 144, 276N, 1122W,  12, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 97, 2014091606, 03, GFDN,   0, 115N,  985W,  32, 1004
EP, 97, 2014091606, 03, GFDN,   6, 116N,  989W,  43, 1001
EP, 97, 2014091606, 03, GFDN,  12, 120N,  997W,  41, 1001
EP, 97, 2014091606, 03, GFDN,  18, 127N, 1004W,  38,  999
EP, 97, 2014091606, 03, GFDN,  24, 136N, 1010W,  44,  999
EP, 97, 2014091606, 03, GFDN,  30, 146N, 1016W,  54,  995
EP, 97, 2014091606, 03, GFDN,  36, 155N, 1025W,  71,  988
EP, 97, 2014091606, 03, GFDN,  42, 165N, 1034W,  68,  985
EP, 97, 2014091606, 03, GFDN,  48, 173N, 1044W,  79,  983
EP, 97, 2014091606, 03, GFDN,  54, 180N, 1053W,  84,  978
EP, 97, 2014091606, 03, GFDN,  60, 185N, 1062W,  83,  977
EP, 97, 2014091606, 03, GFDN,  66, 189N, 1070W,  74,  976
EP, 97, 2014091606, 03, GFDN,  72, 191N, 1075W,  76,  975
EP, 97, 2014091606, 03, GFDN,  78, 195N, 1077W,  78,  974
EP, 97, 2014091606, 03, GFDN,  84, 199N, 1080W,  74,  975
EP, 97, 2014091606, 03, GFDN,  90, 204N, 1081W,  70,  978
EP, 97, 2014091606, 03, GFDN,  96, 205N, 1082W,  70,  981
EP, 97, 2014091606, 03, GFDN, 102, 209N, 1083W,  65,  982
EP, 97, 2014091606, 03, GFDN, 108, 210N, 1084W,  68,  982
EP, 97, 2014091606, 03, GFDN, 114, 215N, 1084W,  56,  984
EP, 97, 2014091606, 03, GFDN, 120, 218N, 1085W,  59,  984
EP, 97, 2014091606, 03, GFDN, 126, 221N, 1086W,  57,  986
EP, 97, 2014091606, 03, NVGM, 000, 116N,  983W,  39, 1007, XX,  34, NEQ, 0228, 0000, 0000, 0000
EP, 97, 2014091606, 03, NVGM, 006, 120N,  990W,  38, 1004, XX,  34, NEQ, 0149, 0113, 0000, 0153
EP, 97, 2014091606, 03, NVGM, 012, 126N,  998W,  44, 1004, XX,  34, NEQ, 0168, 0122, 0000, 0094
EP, 97, 2014091606, 03, NVGM, 018, 133N, 1007W,  45, 1001, XX,  34, NEQ, 0126, 0156, 0000, 0115
EP, 97, 2014091606, 03, NVGM, 024, 142N, 1016W,  52, 1001, XX,  34, NEQ, 0172, 0155, 0113, 0118
EP, 97, 2014091606, 03, NVGM, 024, 142N, 1016W,  52, 1001, XX,  50, NEQ, 0100, 0000, 0000, 0000
EP, 97, 2014091606, 03, NVGM, 030, 151N, 1026W,  55,  999, XX,  34, NEQ, 0152, 0155, 0133, 0110
EP, 97, 2014091606, 03, NVGM, 030, 151N, 1026W,  55,  999, XX,  50, NEQ, 0104, 0000, 0000, 0059
EP, 97, 2014091606, 03, NVGM, 036, 161N, 1036W,  60, 1000, XX,  34, NEQ, 0164, 0225, 0098, 0164
EP, 97, 2014091606, 03, NVGM, 036, 161N, 1036W,  60, 1000, XX,  50, NEQ, 0098, 0071, 0000, 0071
EP, 97, 2014091606, 03, NVGM, 042, 173N, 1047W,  62,  999, XX,  34, NEQ, 0141, 0172, 0093, 0085
EP, 97, 2014091606, 03, NVGM, 042, 173N, 1047W,  62,  999, XX,  50, NEQ, 0094, 0064, 0000, 0000
EP, 97, 2014091606, 03, NVGM, 048, 182N, 1060W,  63, 1000, XX,  34, NEQ, 0134, 0175, 0092, 0084
EP, 97, 2014091606, 03, NVGM, 048, 182N, 1060W,  63, 1000, XX,  50, NEQ, 0092, 0065, 0000, 0000
EP, 97, 2014091606, 03, NVGM, 054, 188N, 1073W,  68,  998, XX,  34, NEQ, 0211, 0140, 0157, 0138
EP, 97, 2014091606, 03, NVGM, 054, 188N, 1073W,  68,  998, XX,  50, NEQ, 0140, 0059, 0000, 0107
EP, 97, 2014091606, 03, NVGM, 054, 188N, 1073W,  68,  998, XX,  64, NEQ, 0077, 0000, 0000, 0000
EP, 97, 2014091606, 03, NVGM, 060, 193N, 1083W,  72,  998, XX,  34, NEQ, 0175, 0109, 0092, 0089
EP, 97, 2014091606, 03, NVGM, 060, 193N, 1083W,  72,  998, XX,  50, NEQ, 0128, 0067, 0060, 0064
EP, 97, 2014091606, 03, NVGM, 060, 193N, 1083W,  72,  998, XX,  64, NEQ, 0073, 0000, 0000, 0044
EP, 97, 2014091606, 03, NVGM, 066, 199N, 1089W,  63,  996, XX,  34, NEQ, 0125, 0155, 0040, 0156
EP, 97, 2014091606, 03, NVGM, 066, 199N, 1089W,  63,  996, XX,  50, NEQ, 0081, 0067, 0090, 0073
EP, 97, 2014091606, 03, NVGM, 072, 202N, 1094W,  67,  997, XX,  34, NEQ, 0135, 0135, 0020, 0177
EP, 97, 2014091606, 03, NVGM, 072, 202N, 1094W,  67,  997, XX,  50, NEQ, 0059, 0144, 0086, 0097
EP, 97, 2014091606, 03, NVGM, 072, 202N, 1094W,  67,  997, XX,  64, NEQ, 0062, 0063, 0042, 0000
EP, 97, 2014091606, 03, NVGM, 078, 207N, 1098W,  70,  994, XX,  34, NEQ, 0126, 0235, 0123, 0120
EP, 97, 2014091606, 03, NVGM, 078, 207N, 1098W,  70,  994, XX,  50, NEQ, 0129, 0082, 0064, 0067
EP, 97, 2014091606, 03, NVGM, 078, 207N, 1098W,  70,  994, XX,  64, NEQ, 0064, 0057, 0000, 0000
EP, 97, 2014091606, 03, NVGM, 084, 213N, 1102W,  72,  995, XX,  34, NEQ, 0159, 0149, 0172, 0102
EP, 97, 2014091606, 03, NVGM, 084, 213N, 1102W,  72,  995, XX,  50, NEQ, 0140, 0097, 0088, 0074
EP, 97, 2014091606, 03, NVGM, 084, 213N, 1102W,  72,  995, XX,  64, NEQ, 0076, 0054, 0000, 0000
EP, 97, 2014091606, 03, NVGM, 090, 219N, 1105W,  71,  993, XX,  34, NEQ, 0135, 0132, 0149, 0112
EP, 97, 2014091606, 03, NVGM, 090, 219N, 1105W,  71,  993, XX,  50, NEQ, 0109, 0099, 0068, 0032
EP, 97, 2014091606, 03, NVGM, 090, 219N, 1105W,  71,  993, XX,  64, NEQ, 0000, 0051, 0000, 0000
EP, 97, 2014091606, 03, NVGM, 096, 224N, 1110W,  65,  995, XX,  34, NEQ, 0153, 0199, 0138, 0082
