AL, 98, 2014082712, 03, GFDN,   0, 270N,  945W,  27, 1009
AL, 98, 2014082812, 03, NG12, 012, 249N,  959W,  13, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG12, 018, 254N,  964W,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG12, 024, 256N,  970W,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG12, 030, 258N,  967W,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG13, 000, 269N,  958W,  18, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG13, 006, 270N,  959W,  16, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG13, 012, 271N,  962W,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG13, 018, 277N,  967W,  19, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG13, 024, 276N,  971W,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG13, 030, 283N,  969W,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG13, 036, 290N,  969W,  10, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG14, 000, 277N,  962W,  16, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG14, 006, 284N,  969W,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG14, 012, 292N,  970W,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG14, 018, 304N,  966W,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG15, 000, 259N,  964W,  15, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG15, 006, 259N,  961W,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG15, 012, 260N,  965W,  18, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG15, 018, 259N,  972W,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG15, 024, 260N,  974W,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG15, 030, 258N,  972W,  11, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG16, 000, 264N,  971W,  16, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG16, 006, 268N,  974W,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG16, 012, 268N,  979W,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG16, 018, 267N,  983W,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG16, 024, 268N,  979W,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG16, 030, 271N,  975W,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG16, 036, 270N,  975W,  11, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG16, 042, 271N,  976W,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG16, 048, 282N,  968W,  11, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG16, 054, 281N,  967W,  12, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG16, 060, 289N,  962W,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG17, 000, 265N,  970W,  13, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG17, 006, 266N,  969W,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG17, 012, 269N,  977W,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 000, 266N,  965W,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 006, 269N,  966W,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 012, 270N,  967W,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 018, 272N,  971W,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 024, 275N,  973W,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 030, 275N,  974W,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 036, 270N,  977W,  14, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 042, 269N,  983W,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 048, 269N,  985W,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 054, 270N,  989W,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 060, 271N,  992W,  13, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 066, 271N, 1000W,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG18, 072, 273N, 1008W,   8, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG19, 000, 260N,  964W,  14, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG19, 006, 265N,  961W,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG19, 012, 269N,  964W,  14, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG19, 018, 273N,  964W,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG19, 024, 276N,  970W,  11, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG19, 030, 274N,  969W,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG20, 000, 253N,  968W,  16, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG20, 006, 250N,  965W,  14, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG20, 012, 252N,  968W,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG20, 018, 251N,  983W,  17, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG20, 024, 249N,  985W,  10, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NG20, 030, 242N,  980W,   6, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NVGM, 000, 262N,  967W,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NVGM, 006, 260N,  967W,  18, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NVGM, 012, 258N,  969W,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NVGM, 018, 257N,  974W,  20, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NVGM, 024, 256N,  978W,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082812, 03, NVGM, 030, 256N,  973W,  13, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082818, 03, NVGM, 000, 261N,  968W,  17, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082818, 03, NVGM, 006, 259N,  971W,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082818, 03, NVGM, 012, 258N,  975W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082818, 03, NVGM, 018, 257N,  980W,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014082818, 03, NVGM, 024, 254N,  977W,  12, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 98, 2014100118, 01, CARQ, -24, 281N,  579W,  30,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 98, 2014100118, 01, CARQ, -18, 295N,  570W,  30,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 98, 2014100118, 01, CARQ, -12, 310N,  560W,  30,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,  29,  17,     INVEST,  , 
AL, 98, 2014100118, 01, CARQ,  -6, 325N,  550W,  30,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 98, 2014100118, 01, CARQ,   0, 339N,  541W,  30, 1012, DB,  34, NEQ,    0,    0,    0,    0, 1014,   90,  30,   0,   0,   L,   0,   X,  30,  17,     INVEST, S, 
AL, 98, 2014100118, 01, CARQ,   0, 339N,  541W,  30, 1012, DB,  50, NEQ,    0,    0,    0,    0, 1014,   90,  30,   0,   0,   L,   0,   X,  30,  17,     INVEST, S, 
AL, 98, 2014100118, 01, CARQ,   0, 339N,  541W,  30, 1012, DB,  64, NEQ,    0,    0,    0,    0, 1014,   90,  30,   0,   0,   L,   0,   X,  30,  17,     INVEST, S, 
AL, 98, 2014100118, 03, AEMN,   0, 340N,  549W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AEMN,   6, 356N,  538W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AEMN,  12, 370N,  528W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AEMN,  18, 385N,  522W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AEMN,  24, 400N,  520W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AEMN,  30, 409N,  520W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AEMN,  36, 417N,  519W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AEMN,  42, 425N,  517W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AEMN,  48, 431N,  520W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AEMN,  54, 436N,  514W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AEMN,  60, 440N,  517W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP01,   0, 334N,  541W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP01,   6, 349N,  527W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP01,  12, 360N,  513W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP01,  18, 372N,  502W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP02,   0, 340N,  541W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,   0, 338N,  546W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,   6, 354N,  532W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  12, 366N,  513W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  18, 381N,  506W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  24, 393N,  497W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  30, 404N,  495W,  31, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  36, 410N,  484W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  42, 420N,  473W,  31, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  48, 429N,  463W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  54, 439N,  416W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  60, 442N,  383W,  27, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  66, 449N,  355W,  24, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  72, 453N,  320W,  30, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  78, 460N,  274W,  32, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  84, 458N,  229W,  34,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP04,  90, 460N,  187W,  34,  996, XX,  34, NEQ,  279,   69,    0,    0, 
AL, 98, 2014100118, 03, AP05,   0, 346N,  555W,  28, 1010, XX,  34, NEQ,    0,    0,    0,  341, 
AL, 98, 2014100118, 03, AP05,   6, 367N,  558W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP05,  12, 384N,  561W,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP05,  18, 398N,  555W,  33, 1004, XX,  34, NEQ,    0,    0,    0,  322, 
AL, 98, 2014100118, 03, AP05,  24, 422N,  551W,  37, 1004, XX,  34, NEQ,  104,    0,  309,  267, 
AL, 98, 2014100118, 03, AP05,  30, 429N,  542W,  37, 1005, XX,  34, NEQ,  155,    0,  650,  344, 
AL, 98, 2014100118, 03, AP05,  36, 438N,  537W,  37, 1006, XX,  34, NEQ,  175,    0,  320,   74, 
AL, 98, 2014100118, 03, AP05,  42, 448N,  534W,  37, 1009, XX,  34, NEQ,  188,    0,    0,    0, 
AL, 98, 2014100118, 03, AP05,  48, 456N,  540W,  33, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP05,  54, 458N,  549W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP05,  60, 466N,  554W,  21, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP05,  66, 465N,  567W,  22, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP05,  72, 462N,  583W,  18,  997, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP05,  78, 452N,  598W,  20,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06,   0, 342N,  551W,  28, 1012, XX,  34, NEQ,    0,    0,    0,  640, 
AL, 98, 2014100118, 03, AP06,   6, 359N,  536W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06,  12, 373N,  526W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06,  18, 389N,  520W,  26, 1010, XX,  34, NEQ,    0,    0,    0,  335, 
AL, 98, 2014100118, 03, AP06,  24, 401N,  511W,  26, 1008, XX,  34, NEQ,    0,    0,    0,  319, 
AL, 98, 2014100118, 03, AP06,  30, 412N,  501W,  33, 1009, XX,  34, NEQ,    0,    0,    0,  327, 
AL, 98, 2014100118, 03, AP06,  36, 425N,  493W,  41, 1007, XX,  34, NEQ,  136,   67,    0,  107, 
AL, 98, 2014100118, 03, AP06,  42, 432N,  490W,  41, 1008, XX,  34, NEQ,  171,    0,    0,   91, 
AL, 98, 2014100118, 03, AP06,  48, 439N,  491W,  39, 1006, XX,  34, NEQ,  158,    0,    0,   79, 
AL, 98, 2014100118, 03, AP06,  54, 442N,  492W,  33, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06,  60, 444N,  492W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06,  66, 445N,  498W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06,  72, 443N,  500W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06,  78, 440N,  507W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06,  84, 438N,  519W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06,  90, 438N,  524W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06,  96, 438N,  533W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06, 102, 440N,  533W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06, 108, 441N,  530W,  15, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06, 114, 441N,  515W,  16, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06, 120, 433N,  506W,  12, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06, 126, 429N,  499W,  16, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06, 132, 419N,  503W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP06, 138, 413N,  505W,  18, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,   0, 340N,  564W,  30, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,   6, 355N,  562W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,  12, 368N,  557W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,  18, 379N,  553W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,  24, 389N,  547W,  24, 1008, XX,  34, NEQ,    0,    0,    0,  342, 
AL, 98, 2014100118, 03, AP07,  30, 398N,  545W,  31, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,  36, 409N,  540W,  33, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,  42, 418N,  542W,  38, 1007, XX,  34, NEQ,  164,    0,    0,   82, 
AL, 98, 2014100118, 03, AP07,  48, 425N,  548W,  33, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,  54, 429N,  552W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,  60, 432N,  560W,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,  66, 442N,  554W,  26, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,  72, 449N,  550W,  24,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,  78, 458N,  558W,  23, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP07,  84, 468N,  569W,  25, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP08,   0, 335N,  538W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP08,   6, 347N,  524W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP08,  12, 352N,  499W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP08,  18, 362N,  487W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP08,  24, 377N,  488W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP09,   0, 342N,  544W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP09,   6, 359N,  527W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP09,  12, 379N,  516W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP09,  18, 413N,  511W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP09,  24, 420N,  500W,  35, 1010, XX,  34, NEQ,    0,    0,    0,   85, 
AL, 98, 2014100118, 03, AP09,  30, 425N,  500W,  36, 1011, XX,  34, NEQ,    0,    0,    0,  100, 
AL, 98, 2014100118, 03, AP09,  36, 425N,  529W,  34, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP09,  42, 437N,  538W,  34, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP09,  48, 440N,  543W,  31, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP09,  54, 447N,  546W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP09,  60, 448N,  561W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP09,  66, 450N,  578W,  23, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP10,   0, 351N,  552W,  23, 1008, XX,  34, NEQ,    0,    0,    0,  328, 
AL, 98, 2014100118, 03, AP10,   6, 362N,  537W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP10,  12, 373N,  526W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP10,  18, 386N,  526W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP10,  24, 396N,  537W,  25, 1009, XX,  34, NEQ,    0,    0,    0,  645, 
AL, 98, 2014100118, 03, AP10,  30, 403N,  535W,  31, 1010, XX,  34, NEQ,    0,    0,    0,  336, 
AL, 98, 2014100118, 03, AP10,  36, 410N,  531W,  36, 1005, XX,  34, NEQ,  151,    0,    0,    0, 
AL, 98, 2014100118, 03, AP10,  42, 415N,  534W,  37, 1007, XX,  34, NEQ,  178,    0,    0,    0, 
AL, 98, 2014100118, 03, AP10,  48, 417N,  550W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP10,  54, 411N,  558W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP10,  60, 420N,  573W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP10,  66, 430N,  590W,  24, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP10,  72, 431N,  612W,  22, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP12,   0, 335N,  558W,  28, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP12,   6, 351N,  544W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP12,  12, 368N,  540W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP12,  18, 382N,  530W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP12,  24, 398N,  531W,  21, 1010, XX,  34, NEQ,    0,    0,    0,  336, 
AL, 98, 2014100118, 03, AP12,  30, 403N,  519W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP12,  36, 412N,  511W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP12,  42, 421N,  506W,  34, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP12,  48, 430N,  510W,  35, 1004, XX,  34, NEQ,   76,    0,    0,   65, 
AL, 98, 2014100118, 03, AP12,  54, 430N,  525W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP12,  60, 433N,  541W,  26, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP13,   0, 341N,  558W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP14,   0, 352N,  556W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP14,   6, 367N,  556W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP14,  12, 376N,  551W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP14,  18, 381N,  548W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP14,  24, 389N,  550W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP14,  30, 398N,  553W,  32, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP14,  36, 406N,  553W,  36, 1008, XX,  34, NEQ,  139,    0,    0,    0, 
AL, 98, 2014100118, 03, AP14,  42, 411N,  554W,  38, 1008, XX,  34, NEQ,  192,    0,    0,   91, 
AL, 98, 2014100118, 03, AP14,  48, 417N,  560W,  39, 1006, XX,  34, NEQ,  195,    0,    0,    0, 
AL, 98, 2014100118, 03, AP15,   0, 329N,  559W,  27, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP15,   6, 342N,  549W,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP15,  12, 355N,  538W,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP15,  18, 365N,  529W,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
