/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-18_21.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-19_00.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-19_03.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-19_06.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-19_09.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-19_12.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-19_15.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-19_18.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-19_21.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-20_00.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-20_03.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-20_06.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-20_09.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-20_12.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-20_15.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-20_18.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-20_21.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-21_00.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-21_03.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-21_06.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-21_09.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-21_12.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-21_15.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-21_18.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-21_21.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-22_00.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-22_03.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-22_06.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-22_09.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-22_12.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-22_15.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-22_18.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-22_21.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-23_00.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-23_03.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-23_06.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-23_09.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-23_12.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-23_15.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-23_18.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-23_21.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-24_00.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-24_03.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
